service_id,date,exception_type
288841_238310,20250106,2
288841_238310,20241225,2
288841_238310,20241226,2
288841_238310,20250101,2
288841_238311,20250421,2
288841_238311,20250420,2
288841_238316,20250106,2
288841_238316,20241225,2
288841_238316,20241226,2
288841_238316,20250101,2
288841_238317,20250421,2
288841_238317,20250420,2
288841_238324,20250106,2
288841_238324,20241225,2
288841_238324,20241226,2
288841_238324,20250101,2
288841_238325,20250421,2
288841_238325,20250420,2
288841_238328,20250106,2
288841_238328,20241225,2
288841_238328,20241226,2
288841_238328,20250101,2
288841_238329,20250421,2
288841_238329,20250420,2
288841_238338,20250106,1
288841_238338,20241225,1
288841_238338,20241226,1
288841_238338,20250101,1
288841_238339,20250106,2
288841_238339,20241225,2
288841_238339,20241226,2
288841_238339,20250101,2
288841_238340,20250421,1
288841_238340,20250420,1
288841_238341,20250421,2
288841_238341,20250420,2
288841_238344,20250106,1
288841_238344,20241225,1
288841_238344,20241226,1
288841_238344,20250101,1
288841_238345,20250421,1
288841_238345,20250420,1
288841_238346,20250106,2
288841_238346,20241225,2
288841_238346,20241226,2
288841_238346,20250101,2
288841_238347,20250421,2
288841_238347,20250420,2
288841_238352,20250106,2
288841_238352,20241225,2
288841_238352,20241226,2
288841_238352,20250101,2
288841_238353,20250421,2
288841_238353,20250420,2
288841_238356,20250106,2
288841_238356,20241225,2
288841_238356,20241226,2
288841_238356,20250101,2
288841_238357,20250421,2
288841_238357,20250420,2
288841_238358,20250106,2
288841_238358,20241225,2
288841_238358,20241226,2
288841_238358,20250101,2
288841_238359,20250421,2
288841_238359,20250420,2
288841_238360,20250106,2
288841_238360,20241225,2
288841_238360,20241226,2
288841_238360,20250101,2
288841_238361,20250421,2
288841_238361,20250420,2
288842_237666,20250106,1
288842_237666,20241225,1
288842_237666,20241226,1
288842_237666,20250101,1
288842_237667,20250421,1
288842_237667,20250420,1
288842_237668,20250421,1
288842_237668,20250420,1
288842_237681,20250106,1
288842_237681,20241225,1
288842_237681,20241226,1
288842_237681,20250101,1
288842_237682,20250421,1
288842_237682,20250420,1
288842_238420,20250106,1
288842_238420,20241225,1
288842_238420,20241226,1
288842_238420,20250101,1
288842_238421,20250421,1
288842_238421,20250420,1
288842_238424,20250106,1
288842_238424,20241225,1
288842_238424,20241226,1
288842_238424,20250101,1
288842_238425,20250421,1
288842_238425,20250420,1
288842_238431,20250421,1
288842_238431,20250420,1
288842_238432,20250421,2
288842_238432,20250420,2
288842_238433,20250421,1
288842_238433,20250420,1
288842_238436,20250106,1
288842_238436,20241225,1
288842_238436,20241226,1
288842_238436,20250101,1
288842_238437,20250421,1
288842_238437,20250420,1
288843_237567,20250106,2
288843_237567,20241225,2
288843_237567,20241226,2
288843_237567,20250101,2
288843_237568,20250421,2
288843_237568,20250420,2
288843_237759,20250421,1
288843_237759,20250420,1
288843_237760,20250421,2
288843_237760,20250420,2
288843_238239,20250106,2
288843_238239,20241225,2
288843_238239,20241226,2
288843_238239,20250101,2
288843_238240,20250421,2
288843_238240,20250420,2
288843_238296,20250106,1
288843_238296,20241225,1
288843_238296,20241226,1
288843_238296,20250101,1
288843_238297,20250421,1
288843_238297,20250420,1
288843_238300,20250106,2
288843_238300,20241225,2
288843_238300,20241226,2
288843_238300,20250101,2
288843_238301,20250421,2
288843_238301,20250420,2
288846_238368,20250106,1
288846_238368,20241225,1
288846_238368,20241226,1
288846_238368,20250101,1
288846_238369,20250421,1
288846_238369,20250420,1
288846_238412,20250430,1
288846_238413,20250618,1
288846_238414,20250814,1
288848_237631,20250106,1
288848_237631,20241225,1
288848_237631,20241226,1
288848_237631,20250101,1
288848_237632,20241222,2
288848_237632,20241225,2
288848_237632,20241228,2
288848_237632,20250105,2
288848_237632,20250104,2
288848_237632,20241221,2
288848_237632,20250106,2
288848_237632,20241229,2
288848_237632,20241226,2
288848_237632,20250101,2
288848_237633,20250421,1
288848_237633,20250420,1
288848_237634,20250421,2
288848_237634,20250420,2
288848_237641,20250106,1
288848_237641,20241225,1
288848_237641,20241226,1
288848_237641,20250101,1
288848_237642,20250421,1
288848_237642,20250420,1
288848_237649,20250430,1
288848_237650,20250618,1
288848_237651,20250814,1
288848_237653,20250106,1
288848_237653,20241225,1
288848_237653,20241226,1
288848_237653,20250101,1
288848_237654,20250106,2
288848_237654,20241225,2
288848_237654,20241226,2
288848_237654,20250101,2
288848_238392,20250421,1
288848_238392,20250420,1
288848_238393,20250421,2
288848_238393,20250420,2
288849_237664,20250106,2
288849_237664,20241225,2
288849_237664,20241226,2
288849_237664,20250101,2
288849_237665,20250421,2
288849_237665,20250420,2
288849_237672,20250421,1
288849_237672,20250420,1
288849_237673,20250421,2
288849_237673,20250420,2
288849_237677,20250421,1
288849_237677,20250420,1
288849_237678,20250421,2
288849_237678,20250420,2
288849_237679,20250106,2
288849_237679,20241225,2
288849_237679,20241226,2
288849_237679,20250101,2
288849_237680,20250421,2
288849_237680,20250420,2
288849_238167,20250106,2
288849_238167,20241225,2
288849_238167,20241226,2
288849_238167,20250101,2
288849_238168,20250421,2
288849_238168,20250420,2
288850_237683,20250815,1
288850_237683,20250619,1
288850_238484,20250815,1
288850_238484,20250619,1
288851_237373,20250421,1
288851_237373,20250420,1
288851_237374,20250421,2
288851_237374,20250420,2
288851_237375,20250106,2
288851_237375,20241225,2
288851_237375,20241226,2
288851_237375,20250101,2
288851_237376,20250421,2
288851_237376,20250420,2
288851_237700,20250106,1
288851_237700,20241225,1
288851_237700,20241226,1
288851_237700,20250101,1
288851_237701,20250421,1
288851_237701,20250420,1
288851_237702,20250106,1
288851_237702,20241225,1
288851_237702,20241226,1
288851_237702,20250101,1
288851_237703,20250421,1
288851_237703,20250420,1
288851_237712,20250106,1
288851_237712,20241225,1
288851_237712,20241226,1
288851_237712,20250101,1
288851_237713,20250421,1
288851_237713,20250420,1
288851_237721,20250106,1
288851_237721,20241225,1
288851_237721,20241226,1
288851_237721,20250101,1
288851_237722,20250421,1
288851_237722,20250420,1
288851_237723,20250106,1
288851_237723,20241225,1
288851_237723,20241226,1
288851_237723,20250101,1
288851_237724,20250421,1
288851_237724,20250420,1
288851_237807,20250421,1
288851_237807,20250420,1
288851_237808,20250421,2
288851_237808,20250420,2
288854_237842,20250106,2
288854_237842,20241225,2
288854_237842,20241226,2
288854_237842,20250101,2
288854_237843,20250421,2
288854_237843,20250420,2
288854_237846,20250106,2
288854_237846,20241225,2
288854_237846,20241226,2
288854_237846,20250101,2
288854_237847,20250421,2
288854_237847,20250420,2
288854_237850,20250106,2
288854_237850,20241225,2
288854_237850,20241226,2
288854_237850,20250101,2
288854_237851,20250421,2
288854_237851,20250420,2
288854_237854,20250106,2
288854_237854,20241225,2
288854_237854,20241226,2
288854_237854,20250101,2
288854_237855,20250421,2
288854_237855,20250420,2
288854_237860,20250106,2
288854_237860,20241225,2
288854_237860,20241226,2
288854_237860,20250101,2
288854_237861,20250421,2
288854_237861,20250420,2
288854_237864,20250106,2
288854_237864,20241225,2
288854_237864,20241226,2
288854_237864,20250101,2
288854_237865,20250421,2
288854_237865,20250420,2
288854_237868,20250106,2
288854_237868,20241225,2
288854_237868,20241226,2
288854_237868,20250101,2
288854_237869,20250421,2
288854_237869,20250420,2
288854_237872,20250106,2
288854_237872,20241225,2
288854_237872,20241226,2
288854_237872,20250101,2
288854_237873,20250421,2
288854_237873,20250420,2
288854_237876,20250106,2
288854_237876,20241225,2
288854_237876,20241226,2
288854_237876,20250101,2
288854_237877,20250421,2
288854_237877,20250420,2
288854_237880,20250106,2
288854_237880,20241225,2
288854_237880,20241226,2
288854_237880,20250101,2
288854_237881,20250421,2
288854_237881,20250420,2
288854_237884,20250106,2
288854_237884,20241225,2
288854_237884,20241226,2
288854_237884,20250101,2
288854_237885,20250421,2
288854_237885,20250420,2
288854_237890,20250106,2
288854_237890,20241225,2
288854_237890,20241226,2
288854_237890,20250101,2
288854_237891,20250421,2
288854_237891,20250420,2
288854_237894,20250106,2
288854_237894,20241225,2
288854_237894,20241226,2
288854_237894,20250101,2
288854_237895,20250421,2
288854_237895,20250420,2
288854_237898,20250106,2
288854_237898,20241225,2
288854_237898,20241226,2
288854_237898,20250101,2
288854_237899,20250421,2
288854_237899,20250420,2
288856_238069,20250106,2
288856_238069,20241225,2
288856_238069,20241226,2
288856_238069,20250101,2
288856_238070,20250421,2
288856_238070,20250420,2
288856_238077,20250106,2
288856_238077,20241225,2
288856_238077,20241226,2
288856_238077,20250101,2
288856_238078,20250421,2
288856_238078,20250420,2
288856_238104,20250106,2
288856_238104,20241225,2
288856_238104,20241226,2
288856_238104,20250101,2
288856_238105,20250421,2
288856_238105,20250420,2
288856_238108,20250106,2
288856_238108,20241225,2
288856_238108,20241226,2
288856_238108,20250101,2
288856_238109,20250421,2
288856_238109,20250420,2
288856_238114,20250106,2
288856_238114,20241225,2
288856_238114,20241226,2
288856_238114,20250101,2
288856_238115,20250421,2
288856_238115,20250420,2
288858_238128,20250106,2
288858_238128,20241225,2
288858_238128,20241226,2
288858_238128,20250101,2
288858_238129,20250421,2
288858_238129,20250420,2
288858_238139,20250106,2
288858_238139,20241225,2
288858_238139,20241226,2
288858_238139,20250101,2
288858_238140,20250421,2
288858_238140,20250420,2
288859_237393,20250106,2
288859_237393,20241225,2
288859_237393,20241226,2
288859_237393,20250101,2
288859_237394,20250421,2
288859_237394,20250420,2
288859_238133,20250106,1
288859_238133,20241225,1
288859_238133,20241226,1
288859_238133,20250101,1
288859_238134,20250421,1
288859_238134,20250420,1
288859_238163,20250106,2
288859_238163,20241225,2
288859_238163,20241226,2
288859_238163,20250101,2
288859_238164,20250421,2
288859_238164,20250420,2
288859_238165,20250106,1
288859_238165,20241225,1
288859_238165,20241226,1
288859_238165,20250101,1
288859_238166,20250421,1
288859_238166,20250420,1
288860_237270,20250106,2
288860_237270,20241225,2
288860_237270,20241226,2
288860_237270,20250101,2
288860_237271,20250421,2
288860_237271,20250420,2
288860_238159,20250106,2
288860_238159,20241225,2
288860_238159,20241226,2
288860_238159,20250101,2
288860_238160,20250421,2
288860_238160,20250420,2
288860_238187,20250106,2
288860_238187,20241225,2
288860_238187,20241226,2
288860_238187,20250101,2
288860_238188,20250421,2
288860_238188,20250420,2
288860_238418,20250106,2
288860_238418,20241225,2
288860_238418,20241226,2
288860_238418,20250101,2
288860_238419,20250421,2
288860_238419,20250420,2
288860_238426,20250106,2
288860_238426,20241225,2
288860_238426,20241226,2
288860_238426,20250101,2
288860_238427,20250421,2
288860_238427,20250420,2
288860_238434,20250106,2
288860_238434,20241225,2
288860_238434,20241226,2
288860_238434,20250101,2
288860_238435,20250421,2
288860_238435,20250420,2
288860_238439,20250421,1
288860_238439,20250420,1
288860_238440,20250421,2
288860_238440,20250420,2
288861_238169,20250106,2
288861_238169,20241225,2
288861_238169,20241226,2
288861_238169,20250101,2
288861_238170,20250421,2
288861_238170,20250420,2
288861_238177,20250106,2
288861_238177,20241225,2
288861_238177,20241226,2
288861_238177,20250101,2
288861_238178,20250421,2
288861_238178,20250420,2
288862_238224,20250106,2
288862_238224,20241225,2
288862_238224,20241226,2
288862_238224,20250101,2
288862_238225,20250421,2
288862_238225,20250420,2
288863_238222,20250421,1
288863_238222,20250420,1
288863_238223,20250421,2
288863_238223,20250420,2
288864_238245,20250106,1
288864_238245,20241225,1
288864_238245,20241226,1
288864_238245,20250101,1
288864_238247,20250421,1
288864_238247,20250420,1
288867_238304,20250106,2
288867_238304,20241225,2
288867_238304,20241226,2
288867_238304,20250101,2
288867_238305,20250421,2
288867_238305,20250420,2
288867_238320,20250106,2
288867_238320,20241225,2
288867_238320,20241226,2
288867_238320,20250101,2
288867_238321,20250421,2
288867_238321,20250420,2
288867_238330,20250106,2
288867_238330,20241225,2
288867_238330,20241226,2
288867_238330,20250101,2
288867_238331,20250421,2
288867_238331,20250420,2
288869_238443,20250106,2
288869_238443,20241225,2
288869_238443,20241226,2
288869_238443,20250101,2
288869_238444,20250421,2
288869_238444,20250420,2
288869_238445,20250106,1
288869_238445,20241225,1
288869_238445,20241226,1
288869_238445,20250101,1
288869_238446,20250421,1
288869_238446,20250420,1
288869_238453,20250106,2
288869_238453,20241225,2
288869_238453,20241226,2
288869_238453,20250101,2
288869_238454,20250421,2
288869_238454,20250420,2
288869_238455,20250106,1
288869_238455,20241225,1
288869_238455,20241226,1
288869_238455,20250101,1
288869_238456,20250106,2
288869_238456,20241225,2
288869_238456,20241226,2
288869_238456,20250101,2
288869_238461,20250106,1
288869_238461,20241225,1
288869_238461,20241226,1
288869_238461,20250101,1
288869_238462,20250421,1
288869_238462,20250420,1
288869_238471,20250106,2
288869_238471,20241225,2
288869_238471,20241226,2
288869_238471,20250101,2
288869_238472,20250421,2
288869_238472,20250420,2
288869_238473,20250106,1
288869_238473,20241225,1
288869_238473,20241226,1
288869_238473,20250101,1
288869_238474,20250421,1
288869_238474,20250420,1
288869_238475,20250106,2
288869_238475,20241225,2
288869_238475,20241226,2
288869_238475,20250101,2
288869_238476,20250421,2
288869_238476,20250420,2
288869_238482,20250106,1
288869_238482,20241225,1
288869_238482,20241226,1
288869_238482,20250101,1
288869_238483,20250421,1
288869_238483,20250420,1
